Italy,,Cala Galera,near Careiae (Osteria Nuova) (40773),0,AD 0,0,AD 0,"42.400754,11.204535;"
Italy,,Canino,near Maternum (Ischia di Castro) (31993),0,AD 0,0,AD 0,"42.466403,11.750676;"
Italy,,Capodimonte,near Visentium (Bisenzo) (32135),0,AD 0,0,AD 0,"42.5496671,11.9121837;"
Italy,,Cassigliano,near Pisaurum (Pesaro) (14364)?,0,AD 0,0,AD 0,;
Italy,,Castagneto,,0,AD 0,0,AD 0,"43.0600347,11.8104268;"
Italy,,Castelnuovo dell'Abate,,0,AD 0,0,AD 0,"42.9932628,11.5155848;"
Italy,,Celleno,,0,AD 0,0,AD 0,"42.5611608,12.1396233;"
Italy,,Ceri,near Tolfa (32020); in the provincia di Roma,0,AD 0,0,AD 0,"41.9940699,12.1529505;"
Italy,,Certaldo,,0,AD 0,0,AD 0,"43.54768,11.03924;"
Italy,,Cetona,near Clusium (Chiusi) (14359),0,AD 0,0,AD 0,"42.9631846,11.900072;"
Italy,,Cincelli,,0,AD 0,0,AD 0,"43.51002099999999,11.795639;"
Italy,,Colazzone,,0,AD 0,0,AD 0,"42.9036908,12.4347982;"
Italy,,Colle Salvetti,,0,AD 0,0,AD 0,"43.5915707,10.4756991;"
Italy,,Corchiano,,0,AD 0,0,AD 0,"42.3445498,12.3605686;"
Italy,,Cupra,,0,AD 0,0,AD 0,;
Italy,Ilva,Ilva,in the provincia di Livorno,135,AD 135,137,AD 137,"42.7781867,10.1927389;"
Italy,,Fontanaccia,,0,AD 0,0,AD 0,;
Italy,,Fonteblanda,,0,AD 0,0,AD 0,"42.5654767,11.1701227;"
Italy,,Gambalunga,,0,AD 0,0,AD 0,;
Italy,Igilium,Igilium,in the Tyrrhenian Sea,0,AD 0,0,AD 0,"42.3536308,10.901604;"
Italy,,Giuliano di Roma,,0,AD 0,0,AD 0,;
Italy,,Gragnone,near Arretium (Arezzo) (11804); in the provincia di Arezzo,0,AD 0,0,AD 0,"43.4181474,11.9091497;"
Italy,,L'Oliveto,near Caere (Cerveteri) (14350),0,AD 0,0,AD 0,;
Italy,,La Bottaccia,near Lorium (Castel di Guido) (32085); south of Careiae (Osteria Nuova) (40773),0,AD 0,0,AD 0,;
Italy,,La Giustiniana,,0,AD 0,0,AD 0,"41.9839074,12.4088303;"
Italy,,Le Murelle,near Saturnia (32118),0,AD 0,0,AD 0,;
Italy,,Livorno,near Portus Pisanus (San Piero a Grado?) (45381); in the provincia di Livorno,0,AD 0,0,AD 0,"43.233333333333334,10.583333333333334;"
Italy,,Portus Pisanus,the port city of Roman Pisae (Pisa) (11855),0,AD 0,0,AD 0,;
Italy,,Luciano,,0,AD 0,0,AD 0,"43.890732,10.334041;"
Italy,,Maccarese,near Fregenae (40774),0,AD 0,0,AD 0,"41.8777453,12.2135982;"
Italy,,Macchia della Flora,near Forum Clodii (Bracciano) (32078); in the provincia di Roma,0,AD 0,0,AD 0,;
Italy,,Provincia di Massa-Carrara,,0,AD 0,0,AD 0,;
Italy,,Massimina,,0,AD 0,0,AD 0,"41.8764199,12.3476667;"
Italy,,Mazzetto,,0,AD 0,0,AD 0,;
Italy,,Mola di Monte Gelato,,0,AD 0,0,AD 0,;
Italy,,Monte Monastero,,0,AD 0,0,AD 0,;
Italy,,Montalcino,,0,AD 0,0,AD 0,"43.0551191,11.4889954;"
Italy,,Monte Amiata,,0,AD 0,0,AD 0,"42.9761457,11.5468446;"
Italy,,Monte Cacchio,,0,AD 0,0,AD 0,;
Italy,,Monte Romano,near Tarquinii (Tarquinia) (14351); in the provincia di Viterbo,0,AD 0,0,AD 0,"42.2681023,11.8984212;"
Italy,,Montefalcone,,0,AD 0,0,AD 0,"43.7307894,10.7337399;"
Italy,,Monteroni d'Arbia,,0,AD 0,0,AD 0,"43.2296785,11.4222765;"
Italy,,Monterosi,,0,AD 0,0,AD 0,"42.1981111,12.3063648;"
Italy,,Mugnano,,0,AD 0,0,AD 0,"42.4964329,12.2787569;"
Italy,,Nazano,,0,AD 0,0,AD 0,;
Italy,,Nocchi,,0,AD 0,0,AD 0,"43.9216649,10.3470487;"
Italy,,Orcla?,,0,AD 0,0,AD 0,"42.3381301,11.9460902;"
Italy,,Ottavia,,0,AD 0,0,AD 0,"41.9548908,12.3893488;"
Italy,,Pagliano,,0,AD 0,0,AD 0,;
Italy,,Panzano in Chianti,,0,AD 0,0,AD 0,"43.5442654,11.3154538;"
Italy,,Passignano,,0,AD 0,0,AD 0,"43.1876296,12.1341654;"
Italy,,Pian di Palma,near Saturnia (32118),0,AD 0,0,AD 0,;
Italy,,Pisoniano,within Roma Capitale (2058); near Praeneste (Palestrina) (14344),0,AD 0,0,AD 0,"41.9056607,12.959524;"
Italy,,Podere Romitorio,near Saturnia (32118),0,AD 0,0,AD 0,"42.631853,11.466544;"
Italy,,Poggi Alti,,0,AD 0,0,AD 0,"42.750000,11.3833333;"
Italy,,Porto Santo Stefano,near Cosa (Ansedonia) (32049); in the provincia di Grosseto,0,AD 0,0,AD 0,"42.4374939,11.1149496;"
Italy,,Prato,,0,AD 0,0,AD 0,"43.8777049,11.102228;"
Italy,,Quercegrossa,,0,AD 0,0,AD 0,"43.3931361,11.3086558;"
Italy,,Regnano-Villa,near Luca (Lucca) (3307),0,AD 0,0,AD 0,;
Italy,,Rosignano,,0,AD 0,0,AD 0,"43.3918054,10.4424658;"
Italy,,Santo Stefano di Filattiera,,0,AD 0,0,AD 0,"44.3324636,9.9294697;"
Italy,,San Archangelo,,0,AD 0,0,AD 0,;
Italy,,San Biagio Della Valle,,0,AD 0,0,AD 0,;
Italy,,San Donato Vecchio,,0,AD 0,0,AD 0,"42.5297979,11.220857;"
Italy,,San Lorenzo a Monte,,0,AD 0,0,AD 0,;
Italy,,San Miniato Basso,,0,AD 0,0,AD 0,;
Italy,,Santa Cornelia,near Veii (14349),0,AD 0,0,AD 0,"42.0208021,12.4580049;"
Italy,,Santa Maria,near Tarquinii (Tarquinia) (14351); in the provincia di Viterbo,0,AD 0,0,AD 0,;
Italy,,Sarteano,near Clusium (Chiusi) (14359),0,AD 0,0,AD 0,"42.99193,11.86472;"
Italy,,Monte Sassetto,near Centumcellae (Civitavecchia) (32032); in the provincia di Roma,0,AD 0,0,AD 0,"42.1833333,11.8666667;"
Italy,,Sasso,,0,AD 0,0,AD 0,"42.0526678,12.0453245;"
Italy,,Scarlino,near Vetulonia (14355),0,AD 0,0,AD 0,"42.9072397,10.8510023;"
Italy,,Scorgiano,,0,AD 0,0,AD 0,"43.3494843,11.1593744;"
Italy,,Sede di Carlo,near Saturnia (32118),0,AD 0,0,AD 0,;
Italy,,Seripola,near Horta (Orte) (14362); in the provincia di Viterbo,0,AD 0,0,AD 0,"42.469940,12.357940;"
Italy,,Soriano nel Cimino,near Polimartium (Bomarzo) (31981),0,AD 0,0,AD 0,"42.4182,12.23414;"
Italy,,Testa di Lepre di Sopra,near Caere (Cerveteri) (14350),0,AD 0,0,AD 0,"41.9646063,12.2856704;"
Italy,,Torrita di Siena,,0,AD 0,0,AD 0,"43.1689261,11.7749083;"
Italy,,Lago Trasimeno,,0,AD 0,0,AD 0,"43.1295911,12.0946818;"
Italy,,Vitorchiano,,0,AD 0,0,AD 0,"42.46565,12.17151;"
Italy,,Volcentano,,0,AD 0,0,AD 0,;
Italy,,Acqua Acetosa,,0,AD 0,0,AD 0,"41.802176,12.477671;"
Italy,,Afilae,,0,AD 0,0,AD 0,"41.8859663,13.1009676;"
Italy,,Agerola,,0,AD 0,0,AD 0,"40.6380474,14.5452164;"
Italy,,Agnano,west of Nea Polis (Napoli) (2676),0,AD 0,0,AD 0,"40.844444,14.149722;"
Italy,,Amerino,,0,AD 0,0,AD 0,;
Italy,,Arcinazzo Romano,in the provincia di Roma,0,AD 0,0,AD 0,"41.878652,13.1163715;"
Italy,,Ardeatino,,0,AD 0,0,AD 0,"41.6806738,12.6065521;"
Italy,,Arienzo,near Suessula (Cassino Spinelli) (14342),0,AD 0,0,AD 0,"41.02734,14.4977;"
Italy,,Baccarini,near Lanuvium (Lanuvio) (32315),0,AD 0,0,AD 0,;
Italy,,Bagni di San Rosso,near Sinuessa (Mondragone) (32437),0,AD 0,0,AD 0,;
Italy,,Battaglia,,0,AD 0,0,AD 0,"40.8812452,14.5668018;"
Italy,,Boccanera,near Nemus Dianae (Nemi) (32329),0,AD 0,0,AD 0,;
Italy,,Borghetto,near Grottaferrata (3364),0,AD 0,0,AD 0,;
Italy,,Borgo Appio,west of Casilinum (Capua) (32416),0,AD 0,0,AD 0,"41.1109571,14.0583935;"
Italy,,Broccostella,near Sora (11856),0,AD 0,0,AD 0,"41.7042328,13.6345727;"
Italy,,Bulgarini,near Interamna Lirenas (Pignataro Interamna) (32199),0,AD 0,0,AD 0,;
Italy,,Cadolino,,0,AD 0,0,AD 0,"41.491285,12.666056;"
Italy,,Caesarina,near Ficulea (Casal Bianco) (32460),0,AD 0,0,AD 0,"41.9809371,12.5559648;"
Italy,,Cagnolo,near Lanuvium (Lanuvio) (32315),0,AD 0,0,AD 0,;
Italy,,Camaldoli,,0,AD 0,0,AD 0,"40.8590031,14.2017156;"
Italy,,Campi Phlegraei,,0,AD 0,0,AD 0,;
Italy,,Campo Ascolano,near Lavinium (Pratica di Mare) (23504),0,AD 0,0,AD 0,"41.6555633,12.428028;"
Italy,,Cantareno,,0,AD 0,0,AD 0,;
Italy,,Caposelce,,0,AD 0,0,AD 0,;
Italy,,Caprile,near Aquinum (Aquino) (14454),0,AD 0,0,AD 0,"41.5437712,13.6777005;"
Italy,,Casale di Sabone,,0,AD 0,0,AD 0,"41.927360,12.687494;"
Italy,,Casale San Pietro,,0,AD 0,0,AD 0,;
Italy,,Casalpozzo,near Lanuvium (Lanuvio) (32315),0,AD 0,0,AD 0,;
Italy,,Casaluce,,0,AD 0,0,AD 0,"41.0000022,14.1975556;"
Italy,,Castel di Leva,in the provincia di Frosinone,0,AD 0,0,AD 0,"41.7770516,12.5054259;"
Italy,,Castel Fusano,near Lavinium / Laurentum (Pratica di Mare) (23504),0,AD 0,0,AD 0,"41.73333,12.31667;"
Italy,,Castel Giubileo,,0,AD 0,0,AD 0,"41.973333333333336,12.519166666666667;"
Italy,,Castelchiodato,,0,AD 0,0,AD 0,"42.0558155,12.6965068;"
Italy,,Castell'Arcione,,0,AD 0,0,AD 0,"41.970170,12.710511;"
Italy,,Castello di Montepoli,,0,AD 0,0,AD 0,;
Italy,,Castro dei Volsci,,0,AD 0,0,AD 0,;
Italy,,Civitella San Paolo,,0,AD 0,0,AD 0,"42.19935,12.57455;"
Italy,,Colle Caipoli,,0,AD 0,0,AD 0,"41.8778661,12.8118525;"
Italy,,Colle del Pero,,0,AD 0,0,AD 0,"41.8582705,12.8191216;"
Italy,,Colle di Mezzo,,0,AD 0,0,AD 0,;
Italy,,Colle Maiorana,near Signia (Segni) (23506); in the provincia di Roma,0,AD 0,0,AD 0,"42.062117,13.427517;"
Italy,,Colle Martellona,,0,AD 0,0,AD 0,;
Italy,,Colle Occhipecora,,0,AD 0,0,AD 0,;
Italy,,Colle Pedeschiavo,near Paliano (45530),0,AD 0,0,AD 0,;
Italy,,Colle Sughero,near Signia (Segni) (23506); in the provincia di Roma,0,AD 0,0,AD 0,"41.733333,12.983333;"
Italy,,Colleferro,near Signia (Segni) (23506); in the provincia di Roma,0,AD 0,0,AD 0,"41.7272528,13.0037837;"
Italy,,Contrada Valle Riccia,near Signia (Segni) (23506); in the provincia di Roma,0,AD 0,0,AD 0,"41.700643,13.060966;"
Israel,,Khirbet Qeiyafa,,0,AD 0,0,AD 0,;
Italy,,Corcolle,near Tibur (Tivoli) (3187); in the provincia di Roma,0,AD 0,0,AD 0,"41.91449,12.76213;"
Italy,Digentia,Digentia,in the ager Sabinus,0,AD 0,0,AD 0,;
Italy,,Diverticolo dell'Anziata,,0,AD 0,0,AD 0,;
Italy,,Fabrettio,,0,AD 0,0,AD 0,;
Italy,,Fonte Nuova,near Nomentum (Mentana) (19900),0,AD 0,0,AD 0,"42.50529,14.05175;"
Italy,,Forma,,0,AD 0,0,AD 0,"41.6744544,13.0889944;"
Italy,,Forte Sangallo,west of Falerii Veteres (Civita Castellana) (14348),0,AD 0,0,AD 0,"42.2880258,12.4085077;"
Italy,,Fortunata,near Casinum (Cassino) (14453); in the provincia di Frosinone,0,AD 0,0,AD 0,;
Italy,,Frattamaggiore,near Interamna Lirenas (Pignataro Interamna) (32199),0,AD 0,0,AD 0,"40.9414,14.27588;"
Italy,,Lago del Fusaro,,0,AD 0,0,AD 0,"40.8239164,14.0551275;"
Italy,Pedum,Pedum,,-19,BC 19,-19,BC 19,;
Italy,,Garigliano,near Minturnae (Minturno) (14433),0,AD 0,0,AD 0,"41.223056,13.762222;"
Italy,,Genazzano,near Tibur (Tivoli) (3187); in the provincia di Roma,0,AD 0,0,AD 0,"41.8362279,12.9734203;"
Italy,,Gerano,within Roma Capitale (2058),0,AD 0,0,AD 0,"41.9337219,12.9934362;"
Italy,,Grazzanise,in the provincia di Caserta,0,AD 0,0,AD 0,"41.0907477,14.1027526;"
Italy,,Monte Compatri,near Tusculum (32566); near Labicum (30633); in the provincia di Roma,0,AD 0,0,AD 0,"41.80892,12.73778;"
Italy,,Labico,within Roma Capitale (2058),0,AD 0,0,AD 0,"41.7926,12.87127;"
Italy,,Lacco Ameno,near Aenaria (Ischia) (32363); in the provincia di Napoli,0,AD 0,0,AD 0,"40.74901,13.88718;"
Italy,,Lanetto,near Praeneste (Palestrina) (14344); in the provincia di Roma,0,AD 0,0,AD 0,;
Italy,,Mentorella,near Guadagnolo (51592) and Pisoniano (45406); near Praeneste (Palestrina) (14344),0,AD 0,0,AD 0,;
Italy,,Magrano,,0,AD 0,0,AD 0,;
Italy,,Mandela,within Roma Capitale (2058),0,AD 0,0,AD 0,"42.0301029,12.9231015;"
Italy,,Matalone in Calazza,,0,AD 0,0,AD 0,;
Italy,,Mefete,,0,AD 0,0,AD 0,;
Italy,,Meza,,0,AD 0,0,AD 0,;
Italy,,Miniscola,,0,AD 0,0,AD 0,;
Italy,,Monte Carnale,near Nomentum (Mentana) (19900),0,AD 0,0,AD 0,"41.9833333,12.650000;"
Italy,,Monte Leucio,near Aquinum (Aquino) (14454),0,AD 0,0,AD 0,"41.4666667,13.600000;"
Italy,,Monte Nuovo,,0,AD 0,0,AD 0,"40.834918,14.087777;"
Italy,,Monte Porzio Catone,,0,AD 0,0,AD 0,"41.81585,12.71432;"
Italy,,Monte Rotondo,,0,AD 0,0,AD 0,"41.5140418,13.8277848;"
Italy,,Monte San Biagio,in the provincia di Latina,0,AD 0,0,AD 0,"41.3536,13.35184;"
Italy,,Montecelli di Fondi,near Monte San Biagio (45517); west of Fundi (Fondi) (23508); in the provincia di Latina,0,AD 0,0,AD 0,"41.3476648,13.3537924;"
Italy,,Montella,near Compsa (Conza della Campania) (14459),0,AD 0,0,AD 0,"40.84372,15.01785;"
Italy,,Monteverde Avellino,in the provincia di Avellino,0,AD 0,0,AD 0,"40.9999737,15.5347669;"
Italy,,Montiglioni,,0,AD 0,0,AD 0,"41.799378,12.661303;"
Italy,,Muccia,in the provincia di Macerata,0,AD 0,0,AD 0,;
Italy,,Mugnano di Napoli,,0,AD 0,0,AD 0,"40.9093349,14.2066452;"
Italy,,Nisida,,0,AD 0,0,AD 0,"40.7961956,14.1633092;"
Italy,,Ombrosa,,0,AD 0,0,AD 0,;
Italy,,Opi,,0,AD 0,0,AD 0,"41.7802135,13.8296949;"
Italy,,Cupa Orlando,north of Quarto Flegreo (32530); in the provincia di Napoli,0,AD 0,0,AD 0,"40.894509,14.138802;"
Italy,,Ostriano,,0,AD 0,0,AD 0,;
Italy,,Pagani,in the provincia di Salerno,0,AD 0,0,AD 0,"40.7419397,14.6145949;"
Italy,,Paliano,near Anagnia (Anagni) (14431),0,AD 0,0,AD 0,"41.8056147,13.0545966;"
Italy,,Pantanella,near Ostia (2988),0,AD 0,0,AD 0,;
Italy,,Pantano,near Gabii (Castiglione) (32471),0,AD 0,0,AD 0,"41.5697157,14.0424271;"
Italy,,Passerano,,0,AD 0,0,AD 0,"41.8919746,12.7720585;"
Italy,,Pescinara,near Cisterna di Latina (32473); in the provincia di Latina,0,AD 0,0,AD 0,;
Italy,Capitulum Hernicum,Capitulum Hernicum,near Anagnia (Anagni) (14431),0,AD 0,0,AD 0,;
Italy,,Piglio,near Capitulum Hernicum (45535),0,AD 0,0,AD 0,"41.8298443,13.1407489;"
Italy,,Pomezia,,0,AD 0,0,AD 0,;
Italy,,Ponte Galeria,within Roma Capitale (2058),0,AD 0,0,AD 0,"41.812608,12.3268452;"
Italy,,Ponte Maggiore,,0,AD 0,0,AD 0,"41.3263017,13.1794419;"
Italy,,Pontezitto,on the Via Appia (30623) between Formiae (Formia) and Minturnae (Minturno) (14433),0,AD 0,0,AD 0,;
Italy,,Pontina,in the provincia di Frosinone,0,AD 0,0,AD 0,"41.3023678,13.1012424;"
Italy,,Pomptinae Paludes,,0,AD 0,0,AD 0,"41.416668,12.916667;"
Italy,,Porciano,,0,AD 0,0,AD 0,"41.7561278,13.2237888;"
Italy,,Portico di Caserta,southwest of Caserta (32418); in the provincia di Caserta,0,AD 0,0,AD 0,"41.0524321,14.2826388;"
Italy,,Pausilypum,,0,AD 0,0,AD 0,"40.8141147,14.207648;"
Italy,,Posta Fibreno,in the provincia di Frosinone,0,AD 0,0,AD 0,"41.69189,13.68013;"
Italy,,Pozzillo,north of Lavernae (Prezza) (32751),0,AD 0,0,AD 0,"41.2029088,14.1938183;"
Italy,,Prata Porci,near Tusculum (32566),0,AD 0,0,AD 0,"41.8181871,12.7152505;"
Italy,,Quarticciolo,,0,AD 0,0,AD 0,"42.0785709,12.4821293;"
Italy,,Ad Quartum,,0,AD 0,0,AD 0,;
Italy,,Quattuordici Punti,,0,AD 0,0,AD 0,;
Italy,,Resina,,0,AD 0,0,AD 0,;
Italy,,Rocca d'Arce,in the provincia di Frosinone,0,AD 0,0,AD 0,"41.58712,13.58511;"
Italy,,Rocca Priora,within Roma Capitale (2058),0,AD 0,0,AD 0,"41.7884365,12.7661566;"
Italy,,Roiate,,0,AD 0,0,AD 0,"41.8748005,13.0657116;"
Italy,,Rotavello,,0,AD 0,0,AD 0,"42.0902149,12.7655918;"
Italy,,San Donato,near Antium (Anzio) (32374); in the provincia di Roma,0,AD 0,0,AD 0,"41.3923176,12.9996933;"
Italy,,San Giovanni in Fonte,,0,AD 0,0,AD 0,;
France,,Turnacum,,0,AD 0,0,AD 0,;
Italy,Aefula,Aefula,probably on Aeflanus Mons (Monte Sant' Angelo) (43872); south of Tibur (Tivoli) (3187); near San Gregorio di Sassola (45563),0,AD 0,0,AD 0,"41.929827,12.821808;"
Italy,,San Gregorio di Sassola,near Aefula (45562),0,AD 0,0,AD 0,"41.916667,12.866667;"
Italy,,San Vito alla Melfa,,0,AD 0,0,AD 0,"41.6569788,13.403174;"
Italy,,San Vittorino,near Tibur (Tivoli) (3187); in the provincia di Roma,0,AD 0,0,AD 0,"41.9146367,12.7903826;"
Italy,,Sant' Agnobello,near Minturnae (Minturno) (14433),0,AD 0,0,AD 0,;
Italy,,Santa Maria delle Mole,near Castrimoenium (Marino) (32271),0,AD 0,0,AD 0,"41.7727764,12.6006537;"
Italy,,Santi Cosma e Damiano,near Interamna Lirenas (Pignataro Interamna) (32199),0,AD 0,0,AD 0,"41.2988908,13.8126177;"
Italy,,Santopadre,,0,AD 0,0,AD 0,"41.6031572,13.6348903;"
Italy,,Sarcida,,0,AD 0,0,AD 0,;
Italy,,Scalandrone,,0,AD 0,0,AD 0,"40.8433014,14.0663775;"
Italy,,Scarpa,,0,AD 0,0,AD 0,"42.0494623,12.9617088;"
Italy,,Seglia,,0,AD 0,0,AD 0,;
Italy,,Selvacava,near Interamna Lirenas (Pignataro Interamna) (32199),0,AD 0,0,AD 0,"41.3560895,13.7323976;"
Italy,,Settecamini,,0,AD 0,0,AD 0,;
Italy,,Setteville,,0,AD 0,0,AD 0,"41.9439112,12.6546361;"
Italy,,Sorano,near Suana (Sovana) (14590); in the provincia di Grosseto,0,AD 0,0,AD 0,"42.6826307,11.7141592;"
Italy,,Stazzano,within Roma Capitale (2058),0,AD 0,0,AD 0,"42.0905397,12.7747462;"
Italy,,Sucasina,near Interamna Lirenas (Pignataro Interamna) (32199),0,AD 0,0,AD 0,;
Italy,,Tiberia,,0,AD 0,0,AD 0,;
Italy,,Tifatori,,0,AD 0,0,AD 0,;
Italy,,Octavianum,near Puteoli (Pozzuoli) (3189); in the provincia di Napoli,0,AD 0,0,AD 0,;
Italy,,Tomassetti,near Lavinium / Laurentum (Pratica di Mare) (23504),0,AD 0,0,AD 0,;
Italy,,Tor Messer Paoli,near Castrimoenium (Marino) (32271); in the provincia di Roma,0,AD 0,0,AD 0,;
Italy,,Torello,near Minturnae (Minturno) (14433),0,AD 0,0,AD 0,;
Italy,,Torre del Padiglione,near Lanuvium (Lanuvio) (32315),0,AD 0,0,AD 0,;
Italy,,Torre San Gregorio,near Aquinum (Aquino) (14454),0,AD 0,0,AD 0,"41.5054406,13.7106359;"
Italy,,Torre San Limato,near Sinuessa (Mondragone) (32437),0,AD 0,0,AD 0,;
Italy,,Torricola,,0,AD 0,0,AD 0,"41.813771,12.547424;"
Italy,,Torrione,near Tusculum (32566),0,AD 0,0,AD 0,"41.826845,12.687640;"
Italy,,Treponti,,0,AD 0,0,AD 0,"41.5075666,12.9442732;"
Italy,,Vagnere,near Lanuvium (Lanuvio) (32315),0,AD 0,0,AD 0,;
Italy,,Varania,,0,AD 0,0,AD 0,;
Italy,,Vicalvi,,0,AD 0,0,AD 0,"41.6766257,13.7058037;"
Italy,,Villetta,,0,AD 0,0,AD 0,"42.155663,13.1064661;"
Italy,,Acqua Morta,,0,AD 0,0,AD 0,;
Italy,,Bargone,,0,AD 0,0,AD 0,"44.2997987,9.4837934;"
Italy,,Bisagno,,0,AD 0,0,AD 0,;
Italy,,Capo Don,near Albingaunum (Albenga) (31683); in the provincia di Imperia,0,AD 0,0,AD 0,;
Italy,,Carpignana,near Vada Sabatia (Vado Ligure) (31860); in the provincia di Savona,0,AD 0,0,AD 0,;
Italy,,Castagnole delle Lanze,,0,AD 0,0,AD 0,;
Italy,,Castelletto Uzzone,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.4932585,8.1898736;"
Italy,,Castelvecchio di Rocca Barbena,near Carreum Potentia (Chieri) (31742); in the provincia di Torino,0,AD 0,0,AD 0,;
France,,Clans,north of Cemenelum (Cimiez) (19941),0,AD 0,0,AD 0,"43.9951996,7.1465191;"
Italy,,Envie,near Forum Vibi (Revello) (31553),0,AD 0,0,AD 0,"44.6785095,7.3722945;"
Italy,,Frossasco,near Forum Vibi (Revello) (31553),0,AD 0,0,AD 0,"44.9338906,7.3511099;"
Italy,,Isola Gallinara,near Albingaunum (Albenga) (31683); in the provincia di Imperia,0,AD 0,0,AD 0,;
Italy,,Lirio,near Clastidium (Casteggio) (31640),0,AD 0,0,AD 0,"44.9941025,9.2554266;"
Italy,,Marengo,,0,AD 0,0,AD 0,;
Italy,,Monferrato,,0,AD 0,0,AD 0,;
Italy,,Montarotto,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Oneglia,,0,AD 0,0,AD 0,;
Italy,,Perti,near Vada Sabatia (Vado Ligure) (31860),0,AD 0,0,AD 0,;
Italy,,Pinerolo,near Forum Vibi (Revello) (31553),0,AD 0,0,AD 0,"44.8845906,7.3306676;"
Italy,,Piobesi d'Alba,near Forum Vibi (Revello) (31553),0,AD 0,0,AD 0,;
Italy,,Prati,near Pollentia (Pollenzo) (19887); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Rocchetta Ligure,,0,AD 0,0,AD 0,;
Italy,,Sale,,0,AD 0,0,AD 0,;
Italy,,San Germano Vercellese,near Forum Vibi (Revello) (31553),0,AD 0,0,AD 0,"45.3499203,8.2470876;"
Italy,,San Martini,,0,AD 0,0,AD 0,;
Italy,,Saorge,near Album Intimilium (Ventimiglia) (3705),0,AD 0,0,AD 0,;
Italy,,Sessame,,0,AD 0,0,AD 0,"44.6709026,8.3372827;"
Italy,,Sestri Ponente,,0,AD 0,0,AD 0,;
Italy,,Staffarda,near Forum Vibi (Revello) (31553),0,AD 0,0,AD 0,"44.7202123,7.4383072;"
Italy,,Struppa,,0,AD 0,0,AD 0,;
Italy,,Stura,near Rome (2058),0,AD 0,0,AD 0,;
Italy,,Tavia,near Taggia (31692),0,AD 0,0,AD 0,;
Italy,,Val Sanadeiva,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Varigotti,near Vada Sabatia (Vado Ligure) (31860),0,AD 0,0,AD 0,;
Italy,,Villafranca d'Asti,near Hasta (Asti) (31783); in the provincia di Asti,0,AD 0,0,AD 0,"44.913211,8.0352483;"
Italy,,Arquata del Tronto,,0,AD 0,0,AD 0,"42.7722343,13.2950158;"
Italy,,Aso,,0,AD 0,0,AD 0,"43.0240782,13.617116;"
Italy,,Brozzo,,0,AD 0,0,AD 0,;
Italy,,Bruciate,,0,AD 0,0,AD 0,;
Italy,,Caldarola,,0,AD 0,0,AD 0,"43.1397867,13.2247461;"
Italy,,Campofilone,near Cupra Maritima (Cupra Marittima) (32630); in the provincia di Ascoli Piceno,0,AD 0,0,AD 0,"43.0807955,13.819759;"
Italy,,Canzano,,0,AD 0,0,AD 0,"42.6461392,13.8041095;"
Italy,,Carassai,,0,AD 0,0,AD 0,"43.0317364,13.6848402;"
Italy,,Castel di Lama,,0,AD 0,0,AD 0,"42.8810802,13.7072108;"
Italy,,Castorano,,0,AD 0,0,AD 0,"42.8977713,13.7302908;"
Italy,,Torrente Cerrano,near Adria (Atri) (14591),0,AD 0,0,AD 0,;
Italy,,Cesano di Senigallia,ca. 31 km southeast of Pisaurum (Pesaro) (14364); in the provincia di Ancona,0,AD 0,0,AD 0,"43.7478738,13.170333;"
Italy,,Chienti,,0,AD 0,0,AD 0,;
Italy,,Civita di Colonella,near Truentum (Martinsicuro) (30634),0,AD 0,0,AD 0,"42.8652717,13.8913811;"
Italy,,Marano,near Cupra Maritima (Cupra Marittima) (32630); in the provincia di Ascoli Piceno,0,AD 0,0,AD 0,;
Italy,,Foglino-Della Rovere,,0,AD 0,0,AD 0,;
Italy,,Grottammare,,0,AD 0,0,AD 0,"42.9853425,13.8683671;"
Italy,,Marino del Tronto,near Asculum Picenum (Ascoli Piceno) (14408); in the provincia di Ascoli Piceno,0,AD 0,0,AD 0,"42.8429194,13.6348244;"
Italy,,Massignano,,0,AD 0,0,AD 0,"43.5379182,13.5874418;"
Italy,,Monte Roberto,,0,AD 0,0,AD 0,"43.4815672,13.1385238;"
Italy,,Monte Vidon Combatte,,0,AD 0,0,AD 0,"43.0513078,13.631678;"
Italy,,Montedinove,near Novana (45655),0,AD 0,0,AD 0,"42.9735732,13.5903722;"
Italy,Novana,Novana,,0,AD 0,0,AD 0,;
Italy,,Montesampietrangeli,,0,AD 0,0,AD 0,;
Italy,,Montolmo,,0,AD 0,0,AD 0,"43.2502078,13.513169;"
Italy,,Ornano Grande,,0,AD 0,0,AD 0,;
Italy,,Ortezzano,near Firmum Picenum (Fermo) (32636); in the provincia di Fermo,0,AD 0,0,AD 0,"43.031892,13.6068804;"
Italy,,Pile,,0,AD 0,0,AD 0,;
Italy,,Fosso Pilocco,near Potentia (Potenza Picena) (32688),0,AD 0,0,AD 0,"43.383331,13.666667;"
Italy,,Pinna degli Orsini,,0,AD 0,0,AD 0,;
